source_entity,recommended_entity,similarity
Armenia,Armenia,0.9809650959958452
Armenia,Kazakhstan,0.9755972065418692
Armenia,Kazakhstan,0.9652430131714225
Armenia,Armenia,0.9640109221879772
Indonesia,Indonesia,0.9812155559348161
Indonesia,Indonesia,0.981005617845444
Indonesia,Indonesia,0.9652691572509516
Indonesia,Indonesia,0.9554050697797589
Indonesia,Indonesia,0.9483795565506117
Mongolia,Mongolia,0.9852473868588257
Mongolia,Mongolia,0.9848348062719382
Mongolia,Peru,0.9497537735110498
Mongolia,Mongolia,0.949602612242273
Mongolia,Mongolia,0.9478662613415093
Bosnia and Herzegovina,Peru,0.9644202515003922
Bosnia and Herzegovina,Peru,0.960060899477751
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9566072520591515
Bosnia and Herzegovina,Peru,0.947781988856135
Bosnia and Herzegovina,Hungary,0.9450928659011713
Pakistan,Namibia,0.9720549625155174
Pakistan,Namibia,0.9707184218533412
Pakistan,Namibia,0.969102258955171
Pakistan,Pakistan,0.9685020316028632
Pakistan,Qatar,0.961415084694344
Uruguay,Tajikistan,0.9867429083740682
Uruguay,Uruguay,0.9856744169358411
Uruguay,Togo,0.9811946173186791
Uruguay,Tajikistan,0.9780503764651401
Uruguay,Uruguay,0.9769702049873024
Botswana,Botswana,0.9976937483581303
Botswana,Lithuania,0.989492181246394
Botswana,Czech Republic,0.9869144275407961
Botswana,Botswana,0.9862376521874495
Botswana,Botswana,0.9861944065419639
Gabon,Gabon,0.9709225148127398
Gabon,Ghana,0.9511534036206561
Gabon,Croatia,0.9495625939798575
Gabon,Croatia,0.9472874060082734
Gabon,Albania,0.9430555655499576
Eritrea,Eritrea,0.9970363999530031
Eritrea,Eritrea,0.9902954044590391
Eritrea,Honduras,0.9867826150731295
Eritrea,Eritrea,0.9804926067713454
Eritrea,Eritrea,0.9791638632390554
Lesotho,Lesotho,0.9911460085335404
Lesotho,Lesotho,0.9883188749535446
Lesotho,Denmark,0.9808505927325427
Lesotho,Lesotho,0.9808196153970101
Lesotho,Belgium,0.9775412036734289
Gabon,Gabon,0.9888064201660154
Gabon,Gabon,0.9671353561168358
Gabon,Thailand,0.9622172102387229
Gabon,North Korea,0.9609225290806628
Gabon,Thailand,0.945514908398833
Indonesia,Indonesia,0.9957195206058509
Indonesia,Indonesia,0.9953987776431213
Indonesia,Indonesia,0.9915097775198212
Indonesia,Indonesia,0.9681094289390128
Indonesia,Indonesia,0.9573471812024398
Honduras,Honduras,0.9809160655881034
Honduras,Honduras,0.9773424025669344
Honduras,Eritrea,0.9761027664104253
Honduras,Honduras,0.971469585184912
Honduras,Honduras,0.968382418060039
Afghanistan,Mexico,0.9919988242748365
Afghanistan,Mexico,0.9919238899283178
Afghanistan,Afghanistan,0.9881588940869965
Afghanistan,Afghanistan,0.9867960098861164
Afghanistan,Lithuania,0.983440040388969
Turkey,Turkey,0.9968451848769944
Turkey,Turkey,0.9952213035944169
Turkey,Turkey,0.9841704973205475
Turkey,Morocco,0.97910521229325
Turkey,Morocco,0.9785412381201742
Sweden,Sweden,0.9960597473159454
Sweden,Sweden,0.9561818023056846
Sweden,Sweden,0.9542418402964096
Sweden,Paraguay,0.9532722980222283
Sweden,Paraguay,0.9515515198819796
Portugal,Portugal,0.9895174897524197
Portugal,Sri Lanka,0.978607343478215
Portugal,Sri Lanka,0.9767362383310816
Portugal,Portugal,0.9762172792521756
Portugal,Portugal,0.9761243063999773
Poland,Poland,0.9978590060177437
Poland,Georgia,0.985735207612899
Poland,Serbia,0.9843837551724818
Poland,Kenya,0.9721834310572189
Poland,Georgia,0.9711963475524421
Armenia,Armenia,0.9940085482864967
Armenia,Armenia,0.9809650959958452
Armenia,Ethiopia,0.9701655623539744
Armenia,Armenia,0.9672537331912114
Armenia,Latvia,0.9653075601130477
Iran,Iran,0.9989847424289993
Iran,Iran,0.9988639693064194
Iran,Iran,0.9967970929646139
Iran,Iran,0.9928793796512134
Iran,Iran,0.9890889510314982
Jordan,Jordan,0.9985280048280827
Jordan,Jordan,0.9968878909900365
Jordan,Jordan,0.9961422787442208
Jordan,Jordan,0.9946472831043447
Jordan,Jordan,0.9905291528912338
Greece,Greece,0.9974888435713437
Greece,Greece,0.996027997212028
Greece,Benin,0.984139839828375
Greece,Burundi,0.9820985083745791
Greece,Burundi,0.9813851845516531
United Arab Emirates,United Arab Emirates,0.9980310500722759
United Arab Emirates,United Arab Emirates,0.9680969316329379
United Arab Emirates,Yemen,0.9544201846449947
United Arab Emirates,United Arab Emirates,0.9506176429310634
United Arab Emirates,United Kingdom,0.9471709187664679
Czech Republic,Sierra Leone,0.9945909439444963
Czech Republic,Sierra Leone,0.9943027393260752
Czech Republic,Norway,0.9904373064079366
Czech Republic,Mexico,0.9895523757424822
Czech Republic,Norway,0.9893301858042102
Algeria,Algeria,0.9839974334955018
Algeria,Algeria,0.9835888971183541
Algeria,Ukraine,0.9760912519192748
Algeria,Algeria,0.9720423176985339
Algeria,Algeria,0.9674412598301253
Germany,Germany,0.9938725664215078
Germany,Germany,0.9915938472182197
Germany,Germany,0.9904985292634673
Germany,Germany,0.983740617248414
Germany,Germany,0.9813078452381633
South Sudan,South Sudan,0.9812184746102786
South Sudan,Chile,0.9791439534701712
South Sudan,Chile,0.9773574781928995
South Sudan,Chile,0.9764831953718852
South Sudan,Portugal,0.9747259771184305
Jamaica,Jamaica,0.9906126053680735
Jamaica,Senegal,0.9873146838056807
Jamaica,Jamaica,0.9843525221067218
Jamaica,Myanmar,0.9792307622698171
Jamaica,Jamaica,0.9744354379482889
Cuba,Cuba,0.986261246776757
Cuba,Cuba,0.9859585837409527
Cuba,Cuba,0.9769944066808843
Cuba,Italy,0.9693445994533942
Cuba,Italy,0.952436782611243
Haiti,Haiti,0.9847615369723556
Haiti,Burkina Faso,0.9699448594018463
Haiti,Ireland,0.9698134954981653
Haiti,Burkina Faso,0.968780208869674
Haiti,Ireland,0.9680219896207
Canada,Canada,0.9927955793839033
Canada,Canada,0.9788459126053553
Canada,Gambia,0.971612958334401
Canada,Canada,0.9662625049789598
Canada,Canada,0.9651007292462456
Belgium,Belgium,0.9989123204729171
Belgium,Belgium,0.9902008788197403
Belgium,Netherlands,0.984263833367993
Belgium,Netherlands,0.9796434475777251
Belgium,Belgium,0.9773617844909773
Bolivia,Bolivia,0.995582050646322
Bolivia,Bolivia,0.9919618630066778
Bolivia,Bolivia,0.9853813043382668
Bolivia,Burundi,0.9824690890922667
Bolivia,Burundi,0.9822224822476129
Morocco,Morocco,0.9967196664845899
Morocco,Turkey,0.9785412381201742
Morocco,Turkey,0.9782406040025505
Morocco,Sudan,0.9770528793160532
Morocco,Peru,0.9674963922845468
Tunisia,Tunisia,0.9962731381530158
Tunisia,Tunisia,0.995226028791971
Tunisia,Tunisia,0.9828993310997546
Tunisia,Tunisia,0.963041310703026
Tunisia,Tunisia,0.9579497041310325
Qatar,Qatar,0.9961725773635487
Qatar,Qatar,0.9944408679006254
Qatar,Qatar,0.9936198327038287
Qatar,Qatar,0.9908392830546896
Qatar,Qatar,0.990389028686694
Dominican Republic,Dominican Republic,0.9980400206034254
Dominican Republic,Dominican Republic,0.9919824078642039
Dominican Republic,Dominican Republic,0.9874113189663307
Dominican Republic,Netherlands,0.9760056610420338
Dominican Republic,Niger,0.9734808124483169
Hungary,Hungary,0.9722060519449772
Hungary,Bosnia and Herzegovina,0.9574291950426081
Hungary,Peru,0.9450382981820572
Hungary,United Kingdom,0.943309824361468
Hungary,Hungary,0.9356716869050997
Tajikistan,Tajikistan,0.9968746119631067
Tajikistan,Uruguay,0.9867429083740682
Tajikistan,Tajikistan,0.9829230500251946
Tajikistan,Uruguay,0.9764528338728172
Tajikistan,Uruguay,0.9752880867287648
DR Congo,DR Congo,0.9906416335743916
DR Congo,Moldova,0.966785273595312
DR Congo,Benin,0.9658252905698337
DR Congo,Benin,0.943109790726023
DR Congo,Mali,0.9403303170106031
Eritrea,Honduras,0.9803265634390679
Eritrea,Eritrea,0.9791638632390554
Eritrea,Eritrea,0.977890002743721
Eritrea,Honduras,0.9770840531753073
Eritrea,Honduras,0.9740079272704779
Lebanon,Turkmenistan,0.9828311798107954
Lebanon,Ghana,0.9811442112989461
Lebanon,Lebanon,0.9797427303328525
Lebanon,Albania,0.9773285373823134
Lebanon,Netherlands,0.9770997131529499
Ethiopia,Ethiopia,0.9925205859951324
Ethiopia,Ethiopia,0.9922036569965152
Ethiopia,Ethiopia,0.9731435603685242
Ethiopia,Kazakhstan,0.9712435599992738
Ethiopia,Bangladesh,0.9661251664610512
Libya,Libya,0.9980464261451194
Libya,Libya,0.9974362129471721
Libya,Libya,0.9947551824520237
Libya,Libya,0.9918357860832393
Libya,Libya,0.9842006368274426
Bulgaria,Bulgaria,0.9936878901422022
Bulgaria,Finland,0.9595015175558701
Bulgaria,Finland,0.9492369579788045
Bulgaria,Bulgaria,0.9389151929687005
Bulgaria,Rwanda,0.9298277159364086
Paraguay,Czech Republic,0.9933578769792974
Paraguay,Botswana,0.9846193726873367
Paraguay,Czech Republic,0.9818239679598904
Paraguay,Paraguay,0.9809047278321943
Paraguay,Botswana,0.9805630224274713
Sudan,Sudan,0.9917416274100443
Sudan,Sudan,0.9788832203098767
Sudan,Sudan,0.9680926778467404
Sudan,Central African Republic,0.9630151659205846
Sudan,Central African Republic,0.9615755410357474
China,China,0.9984168999696982
China,China,0.9968776230046871
China,China,0.9947085230724376
China,China,0.9913316410428044
China,China,0.9903933805290469
Laos,Laos,0.9987498448551284
Laos,Laos,0.9933249589541149
Laos,Laos,0.9777490090996965
Laos,Laos,0.9605162993540295
Laos,Kyrgyzstan,0.9538171844334704
Uruguay,Togo,0.9888025043518706
Uruguay,Tajikistan,0.9849047673395898
Uruguay,Tajikistan,0.9836475967633124
Uruguay,Uruguay,0.9827461579755322
Uruguay,Uruguay,0.9769702049873024
Philippines,Philippines,0.9986507097722098
Philippines,Philippines,0.9947624206673429
Philippines,Philippines,0.9920622614428463
Philippines,Philippines,0.9874423342701297
Philippines,Philippines,0.9829679513811991
Hong Kong,Hong Kong,0.9982707158699081
Hong Kong,Hong Kong,0.9979385182318421
Hong Kong,Hong Kong,0.990959764948073
Hong Kong,Hong Kong,0.9855173658537097
Hong Kong,Dominican Republic,0.9745741341169176
Sierra Leone,Sierra Leone,0.9824191476582775
Sierra Leone,Paraguay,0.9821092158968455
Sierra Leone,Mexico,0.9732997832420296
Sierra Leone,Afghanistan,0.9731397585589444
Sierra Leone,Czech Republic,0.9637754418989355
Slovenia,Slovenia,0.9890631934120286
Slovenia,Slovenia,0.981087751410612
Slovenia,Slovenia,0.9752166152943995
Slovenia,Costa Rica,0.9748781276961075
Slovenia,Ireland,0.9699521769259704
Togo,Togo,0.9902875906382611
Togo,Tajikistan,0.9856213268331672
Togo,Uruguay,0.9778719397684227
Togo,Italy,0.9751395073855775
Togo,Italy,0.9724928335722972
Ukraine,Ukraine,0.9872738423891316
Ukraine,Costa Rica,0.9762493479934496
Ukraine,Algeria,0.9611482583826798
Ukraine,Costa Rica,0.9500566925058829
Ukraine,Costa Rica,0.9448168178282841
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9905290739911956
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9653665209603943
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9545780924297079
Bosnia and Herzegovina,Peru,0.9402583762314419
Bosnia and Herzegovina,Croatia,0.9356395128464421
Egypt,Egypt,0.9986821229632187
Egypt,Egypt,0.9971507726619115
Egypt,Egypt,0.9952699862460997
Egypt,Egypt,0.9948862183701921
Egypt,Egypt,0.9904994062493007
Switzerland,Switzerland,0.9720314939001936
Switzerland,Taiwan,0.9394730507136017
Switzerland,Taiwan,0.9322534234271477
Switzerland,Taiwan,0.9322435323524387
Switzerland,Tajikistan,0.9159001520639267
Israel,Israel,0.9969621202731296
Israel,Israel,0.9967743383885259
Israel,Israel,0.9951498614586078
Israel,Israel,0.9935046515191285
Israel,Israel,0.9883441879587685
Serbia,Serbia,0.998799082723498
Serbia,Serbia,0.9946625017181283
Serbia,Poland,0.9833624619125222
Serbia,Myanmar,0.9831600937291366
Serbia,Poland,0.9789464439526111
Vietnam,Vietnam,0.9864320818667071
Vietnam,Vietnam,0.9805156996549215
Vietnam,Vietnam,0.9762596833650762
Vietnam,Vietnam,0.9712141292053929
Vietnam,Philippines,0.9692576701185411
Papua New Guinea,Papua New Guinea,0.997219160058558
Papua New Guinea,Papua New Guinea,0.9889884738005261
Papua New Guinea,Papua New Guinea,0.9848062066922841
Papua New Guinea,Cameroon,0.9753827637276856
Papua New Guinea,Burundi,0.9753695216266332
Iraq,Iraq,0.9985829372692335
Iraq,Iraq,0.9958344476732421
Iraq,Iraq,0.9943541578552229
Iraq,Iraq,0.985576046604078
Iraq,Iraq,0.9814974553739164
Austria,Austria,0.9790831573217229
Austria,Zimbabwe,0.9706287204196216
Austria,Zimbabwe,0.9684832620502046
Austria,Slovakia,0.9493612972532343
Austria,Slovakia,0.945590121237128
Mongolia,Mongolia,0.9852473868588257
Mongolia,Mongolia,0.981871080011705
Mongolia,Mongolia,0.9659844075330055
Mongolia,Guinea,0.9570954621366246
Mongolia,Peru,0.948532949894092
Belarus,Belarus,0.9987495655903709
Belarus,Portugal,0.9741081001303484
Belarus,Côte d'Ivoire,0.9736670525949637
Belarus,Côte d'Ivoire,0.9734636097733269
Belarus,Sri Lanka,0.9696426833747308
Burundi,Burundi,0.999075491901546
Burundi,Burundi,0.9985604691097242
Burundi,Bolivia,0.9824690890922667
Burundi,Greece,0.9820985083745791
Burundi,Greece,0.9817511753775028
United Kingdom,United Kingdom,0.9847075872238953
United Kingdom,United Kingdom,0.9576936520657098
United Kingdom,Peru,0.9550092360399985
United Kingdom,Morocco,0.9522788256903207
United Kingdom,Peru,0.9448832577834949
Benin,Benin,0.9931036698729632
Benin,Benin,0.9893548312299035
Benin,Moldova,0.9777939333400626
Benin,Greece,0.9769104751379771
Benin,Benin,0.9747107684575107
Guinea-Bissau,Guinea-Bissau,0.9988283189523663
Guinea-Bissau,Guinea-Bissau,0.9829274807243249
Guinea-Bissau,Guinea-Bissau,0.981712998913156
Guinea-Bissau,Guinea-Bissau,0.9720103145538884
Guinea-Bissau,Azerbaijan,0.9684320104184028
Burkina Faso,Burkina Faso,0.9802714663415625
Burkina Faso,Burkina Faso,0.9734531176055511
Burkina Faso,Haiti,0.9699448594018463
Burkina Faso,Ireland,0.9601713604740338
Burkina Faso,Slovenia,0.9583013889007559
Uzbekistan,Uzbekistan,0.9969141989689012
Uzbekistan,Uzbekistan,0.9940244561223927
Uzbekistan,Uzbekistan,0.9804940050378821
Uzbekistan,Uzbekistan,0.9664751373555357
Uzbekistan,Uzbekistan,0.9633426735431269
Gambia,Gambia,0.9995862875579317
Gambia,Gambia,0.9883680966443614
Gambia,Canada,0.9659545803184365
Gambia,Gambia,0.9597950715586419
Gambia,Sudan,0.9518008322044457
Malaysia,Malaysia,0.9938555312532867
Malaysia,Malaysia,0.99087145295172
Malaysia,Malaysia,0.9827642324534569
Malaysia,Ireland,0.9821771403095211
Malaysia,Mali,0.9664932172263074
Kenya,Kenya,0.9988673519416837
Kenya,Kenya,0.9967756994255564
Kenya,Kenya,0.9942085595035793
Kenya,Guinea,0.9910877810193107
Kenya,Guinea,0.9881237535154285
Sri Lanka,Sri Lanka,0.9733040884622686
Sri Lanka,Sri Lanka,0.9714973047783053
Sri Lanka,Yemen,0.9646158449856601
Sri Lanka,South Sudan,0.9474400383155245
Sri Lanka,Morocco,0.9438312824863829
Taiwan,Taiwan,0.9948954222392484
Taiwan,Taiwan,0.98359380165938
Taiwan,Madagascar,0.9811314227194445
Taiwan,Taiwan,0.9623659296563927
Taiwan,United Kingdom,0.9378951518012689
Niger,Niger,0.9964411226978955
Niger,Niger,0.9829188807336806
Niger,Spain,0.9804458671383146
Niger,Niger,0.9768291534152342
Niger,Denmark,0.975008571429729
Australia,Australia,0.9988440787938234
Australia,Australia,0.9980866372443324
Australia,Australia,0.9960276442918723
Australia,Australia,0.9957362605788171
Australia,Australia,0.9921145429131222
South Korea,South Korea,0.9967361042797391
South Korea,South Korea,0.9891598986230802
South Korea,Mozambique,0.9769555340212246
South Korea,Colombia,0.9755176518007861
South Korea,South Korea,0.9638803411251111
Peru,Peru,0.9914479757209769
Peru,Peru,0.9833517771779471
Peru,Peru,0.9743418037630546
Peru,Bosnia and Herzegovina,0.947781988856135
Peru,Azerbaijan,0.9466139819758237
India,India,0.9991021669779854
India,India,0.9955959005174435
India,India,0.98792215103326
India,India,0.9839431147197967
India,India,0.9679694763450711
Mali,Mali,0.9952321886082924
Mali,Mali,0.9936648621458191
Mali,Mali,0.980928125797932
Mali,Mali,0.9748638186914782
Mali,Turkmenistan,0.9724931894030279
North Korea,North Korea,0.9828671709405553
North Korea,North Korea,0.9719404039632352
North Korea,South Africa,0.9583378080945053
North Korea,North Korea,0.9539492458463985
North Korea,South Africa,0.9527368571211936
Côte d'Ivoire,Côte d'Ivoire,0.9992622541685637
Côte d'Ivoire,Côte d'Ivoire,0.9977035337690568
Côte d'Ivoire,Côte d'Ivoire,0.99100476435657
Côte d'Ivoire,Yemen,0.9747035371180115
Côte d'Ivoire,Belarus,0.9736670525949637
Cameroon,Cameroon,0.9890830276498295
Cameroon,Bolivia,0.970832706756958
Cameroon,Bolivia,0.9707193965830406
Cameroon,Bolivia,0.9705911504431413
Cameroon,Bolivia,0.9619117802774317
Colombia,Colombia,0.9871931714367068
Colombia,Colombia,0.9861789813296846
Colombia,Colombia,0.9835899476626553
Colombia,South Korea,0.9750395577668942
Colombia,Nicaragua,0.9748214658872736
Madagascar,Taiwan,0.9831624567414597
Madagascar,Taiwan,0.9811314227194445
Madagascar,Taiwan,0.9753061072485603
Madagascar,Taiwan,0.9604599109811418
Madagascar,Taiwan,0.9510248885695995
Uganda,Uganda,0.9977340525131123
Uganda,Uganda,0.9946234908758328
Uganda,Uganda,0.9877611508664234
Uganda,Uganda,0.9869624196077289
Uganda,Denmark,0.9729315337682578
Botswana,Botswana,0.9976937483581303
Botswana,Botswana,0.9947948517112369
Botswana,Botswana,0.9891754414595758
Botswana,Czech Republic,0.9859883592937682
Botswana,Lithuania,0.9841309335572112
Venezuela,Afghanistan,0.9694818946715891
Venezuela,Mozambique,0.955415906058038
Venezuela,New Zealand,0.9468524213569323
Venezuela,Slovakia,0.9430615599493737
Venezuela,Latvia,0.9423527780076292
Latvia,Latvia,0.9921683930060113
Latvia,Armenia,0.9653075601130477
Latvia,Kazakhstan,0.9617407318978305
Latvia,Armenia,0.9574461822496746
Latvia,Kazakhstan,0.9529861724418522
Nepal,Nepal,0.9690675614810005
Nepal,Nepal,0.9636233167974738
Nepal,Guatemala,0.9609720295469397
Nepal,Albania,0.9493278307576671
Nepal,Lebanon,0.9412462461819696
Spain,Spain,0.9910519021906211
Spain,Spain,0.9876744471345078
Spain,Spain,0.9808249013687687
Spain,Niger,0.9804458671383146
Spain,Singapore,0.9774810354758237
Yemen,Yemen,0.9906983657821521
Yemen,Sri Lanka,0.9646158449856601
Yemen,Bosnia and Herzegovina,0.9596010201878483
Yemen,Sri Lanka,0.955824800571371
Yemen,Yemen,0.9522048321408962
Mozambique,South Korea,0.972970119848824
Mozambique,Mozambique,0.9728094284989272
Mozambique,Mozambique,0.966751117019708
Mozambique,Venezuela,0.9643027457613862
Mozambique,Mozambique,0.964129449657859
Angola,Angola,0.9811853435436575
Angola,Angola,0.9776330332525561
Angola,Angola,0.9651684650814308
Angola,Tanzania,0.9581151021430604
Angola,Tanzania,0.9562953531448984
Romania,Romania,0.9931740475796718
Romania,Romania,0.9886873165144852
Romania,Syria,0.9750639208977387
Romania,Sudan,0.9699489985148055
Romania,Syria,0.9691878915317804
Myanmar,Myanmar,0.9854008366785196
Myanmar,Serbia,0.9848058785484186
Myanmar,Serbia,0.9831600937291366
Myanmar,Serbia,0.9815707226770182
Myanmar,Jamaica,0.9773207935629807
Malawi,Malawi,0.9938832671277528
Malawi,Malawi,0.9928402145932965
Malawi,Central African Republic,0.9849134464334773
Malawi,Malawi,0.9832111488898673
Malawi,Malawi,0.9578565140909161
Saudi Arabia,Saudi Arabia,0.9995403203418056
Saudi Arabia,Saudi Arabia,0.998092991672619
Saudi Arabia,Saudi Arabia,0.9973059993357413
Saudi Arabia,Saudi Arabia,0.9945384674663719
Saudi Arabia,Saudi Arabia,0.9882136299484714
Rwanda,Rwanda,0.9835982223634498
Rwanda,Rwanda,0.9765409548351814
Rwanda,Liberia,0.9717621996183812
Rwanda,Liberia,0.9680238997620029
Rwanda,Rwanda,0.9604630053502872
Guinea,Guinea,0.998844402601506
Guinea,Kenya,0.9910877810193107
Guinea,Kenya,0.9889037093512729
Guinea,Kenya,0.9873550722731261
Guinea,Guinea,0.9840849430714456
France,France,0.9980084496048802
France,France,0.9893471794379166
France,France,0.971216275748735
France,Togo,0.9610896448889785
France,Taiwan,0.9589399875977072
Zimbabwe,Zimbabwe,0.9914975189609351
